file,n_articles,citations_total
../data/raw/2590.jsonl.gz,11,4
../data/raw/25900.jsonl.gz,5,416
../data/raw/25901.jsonl.gz,13,1793
../data/raw/25902.jsonl.gz,18,2021
../data/raw/25903.jsonl.gz,5,368
../data/raw/25904.jsonl.gz,0,0
../data/raw/25905.jsonl.gz,0,0
../data/raw/25906.jsonl.gz,17,1481
../data/raw/25907.jsonl.gz,3,134
../data/raw/25908.jsonl.gz,10,253
../data/raw/25909.jsonl.gz,25,2570
../data/raw/2591.jsonl.gz,18,19
../data/raw/25910.jsonl.gz,19,780
../data/raw/25911.jsonl.gz,3,256
../data/raw/25912.jsonl.gz,0,0
../data/raw/25913.jsonl.gz,2,280
../data/raw/25914.jsonl.gz,0,0
../data/raw/25915.jsonl.gz,6,246
../data/raw/25916.jsonl.gz,9,1048
../data/raw/25917.jsonl.gz,6,982
../data/raw/25918.jsonl.gz,10,1218
../data/raw/25919.jsonl.gz,21,1476
../data/raw/2592.jsonl.gz,21,28
../data/raw/25920.jsonl.gz,10,3429
../data/raw/25921.jsonl.gz,13,1060
../data/raw/25922.jsonl.gz,1,46
../data/raw/25923.jsonl.gz,3,166
../data/raw/25924.jsonl.gz,2,50
../data/raw/25925.jsonl.gz,4,1564
../data/raw/25926.jsonl.gz,0,0
../data/raw/25927.jsonl.gz,3,310
../data/raw/25928.jsonl.gz,11,595
../data/raw/25929.jsonl.gz,7,702
../data/raw/2593.jsonl.gz,13,14
../data/raw/25930.jsonl.gz,3,468
../data/raw/25931.jsonl.gz,9,713
../data/raw/25932.jsonl.gz,9,1284
../data/raw/25933.jsonl.gz,19,1772
../data/raw/25934.jsonl.gz,18,4107
../data/raw/25935.jsonl.gz,6,838
../data/raw/25936.jsonl.gz,3,226
../data/raw/25937.jsonl.gz,9,1322
../data/raw/25938.jsonl.gz,5,1682
../data/raw/25939.jsonl.gz,10,980
../data/raw/2594.jsonl.gz,0,0
../data/raw/25940.jsonl.gz,10,1248
../data/raw/25941.jsonl.gz,9,718
../data/raw/25942.jsonl.gz,12,1137
../data/raw/25943.jsonl.gz,8,525
../data/raw/25944.jsonl.gz,0,0
../data/raw/25945.jsonl.gz,4,175
../data/raw/25946.jsonl.gz,12,1251
../data/raw/25947.jsonl.gz,15,1785
../data/raw/25948.jsonl.gz,9,2448
../data/raw/25949.jsonl.gz,6,1342
../data/raw/2595.jsonl.gz,7,0
../data/raw/25950.jsonl.gz,6,444
../data/raw/25951.jsonl.gz,6,1162
../data/raw/25952.jsonl.gz,7,820
../data/raw/25953.jsonl.gz,10,1310
../data/raw/25954.jsonl.gz,5,298
../data/raw/25955.jsonl.gz,6,1030
../data/raw/25956.jsonl.gz,3,97
../data/raw/25957.jsonl.gz,8,780
../data/raw/25958.jsonl.gz,11,790
../data/raw/25959.jsonl.gz,3,584
../data/raw/2596.jsonl.gz,9,2
../data/raw/25960.jsonl.gz,6,649
../data/raw/25961.jsonl.gz,19,4636
../data/raw/25962.jsonl.gz,17,1943
../data/raw/25963.jsonl.gz,12,960
../data/raw/25964.jsonl.gz,11,1474
../data/raw/25965.jsonl.gz,8,605
../data/raw/25966.jsonl.gz,11,1792
../data/raw/25967.jsonl.gz,4,162
../data/raw/25968.jsonl.gz,21,2353
../data/raw/25969.jsonl.gz,15,1169
../data/raw/2597.jsonl.gz,14,6
../data/raw/25970.jsonl.gz,12,570
../data/raw/25971.jsonl.gz,17,790
../data/raw/25972.jsonl.gz,22,2280
../data/raw/25973.jsonl.gz,29,4128
../data/raw/25974.jsonl.gz,12,1764
../data/raw/25975.jsonl.gz,13,1568
../data/raw/25976.jsonl.gz,20,3355
../data/raw/25977.jsonl.gz,9,1810
../data/raw/25978.jsonl.gz,10,2616
../data/raw/25979.jsonl.gz,3,167
../data/raw/2598.jsonl.gz,4,8
../data/raw/25980.jsonl.gz,2,134
../data/raw/25981.jsonl.gz,0,0
../data/raw/25982.jsonl.gz,5,560
../data/raw/25983.jsonl.gz,10,1142
../data/raw/25984.jsonl.gz,13,491
../data/raw/25985.jsonl.gz,19,4282
../data/raw/25986.jsonl.gz,0,0
../data/raw/25987.jsonl.gz,1,86
../data/raw/25988.jsonl.gz,4,212
../data/raw/25989.jsonl.gz,11,759
../data/raw/2599.jsonl.gz,15,10
../data/raw/25990.jsonl.gz,10,412
../data/raw/25991.jsonl.gz,12,1315
../data/raw/25992.jsonl.gz,20,2283
../data/raw/25993.jsonl.gz,18,1349
../data/raw/25994.jsonl.gz,13,621
../data/raw/25995.jsonl.gz,9,878
../data/raw/25996.jsonl.gz,3,136
../data/raw/25997.jsonl.gz,8,755
../data/raw/25998.jsonl.gz,17,3381
../data/raw/25999.jsonl.gz,3,262
../data/raw/26.jsonl.gz,11,0
../data/raw/260.jsonl.gz,0,0
../data/raw/2600.jsonl.gz,10,6
../data/raw/26000.jsonl.gz,2,235
../data/raw/26001.jsonl.gz,0,0
../data/raw/26002.jsonl.gz,15,1596
../data/raw/26003.jsonl.gz,22,2261
../data/raw/26004.jsonl.gz,23,2228
../data/raw/26005.jsonl.gz,5,818
../data/raw/26006.jsonl.gz,10,1478
../data/raw/26007.jsonl.gz,12,1868
../data/raw/26008.jsonl.gz,3,146
../data/raw/26009.jsonl.gz,3,126
../data/raw/2601.jsonl.gz,13,7
../data/raw/26010.jsonl.gz,7,3169
../data/raw/26011.jsonl.gz,8,932
../data/raw/26012.jsonl.gz,6,284
../data/raw/26013.jsonl.gz,19,2097
../data/raw/26014.jsonl.gz,7,443
../data/raw/26015.jsonl.gz,7,992
../data/raw/26016.jsonl.gz,5,508
../data/raw/26017.jsonl.gz,4,89
../data/raw/26018.jsonl.gz,11,1350
../data/raw/26019.jsonl.gz,4,741
../data/raw/2602.jsonl.gz,19,24
../data/raw/26020.jsonl.gz,15,1738
../data/raw/26021.jsonl.gz,30,2970
../data/raw/26022.jsonl.gz,19,1402
../data/raw/26023.jsonl.gz,13,5478
../data/raw/26024.jsonl.gz,9,2290
../data/raw/26025.jsonl.gz,4,606
../data/raw/26026.jsonl.gz,4,173
../data/raw/26027.jsonl.gz,15,922
../data/raw/26028.jsonl.gz,9,981
../data/raw/26029.jsonl.gz,3,798
../data/raw/2603.jsonl.gz,7,1
../data/raw/26030.jsonl.gz,8,641
../data/raw/26031.jsonl.gz,8,685
../data/raw/26032.jsonl.gz,7,786
../data/raw/26033.jsonl.gz,26,1822
../data/raw/26034.jsonl.gz,10,651
../data/raw/26035.jsonl.gz,16,1658
../data/raw/26036.jsonl.gz,12,22986
../data/raw/26037.jsonl.gz,15,876
../data/raw/26038.jsonl.gz,16,1364
../data/raw/26039.jsonl.gz,7,924
../data/raw/2604.jsonl.gz,3,0
../data/raw/26040.jsonl.gz,15,2122
../data/raw/26041.jsonl.gz,8,1306
../data/raw/26042.jsonl.gz,6,858
../data/raw/26043.jsonl.gz,6,354
../data/raw/26044.jsonl.gz,32,4050
../data/raw/26045.jsonl.gz,29,2702
../data/raw/26046.jsonl.gz,12,904
../data/raw/26047.jsonl.gz,8,399
../data/raw/26048.jsonl.gz,13,298
../data/raw/26049.jsonl.gz,6,303
../data/raw/2605.jsonl.gz,0,0
../data/raw/26050.jsonl.gz,13,2854
../data/raw/26051.jsonl.gz,3,414
../data/raw/26052.jsonl.gz,18,1456
../data/raw/26053.jsonl.gz,10,700
../data/raw/26054.jsonl.gz,7,223
../data/raw/26055.jsonl.gz,4,258
../data/raw/26056.jsonl.gz,0,0
../data/raw/26057.jsonl.gz,3,357
../data/raw/26058.jsonl.gz,3,137
../data/raw/26059.jsonl.gz,13,1340
../data/raw/2606.jsonl.gz,2,1
../data/raw/26060.jsonl.gz,19,2412
../data/raw/26061.jsonl.gz,7,2479
../data/raw/26062.jsonl.gz,5,705
../data/raw/26063.jsonl.gz,8,834
../data/raw/26064.jsonl.gz,5,359
../data/raw/26065.jsonl.gz,8,926
../data/raw/26066.jsonl.gz,1,98
../data/raw/26067.jsonl.gz,5,554
../data/raw/26068.jsonl.gz,5,176
../data/raw/26069.jsonl.gz,25,1780
../data/raw/2607.jsonl.gz,9,10
../data/raw/26070.jsonl.gz,21,2838
../data/raw/26071.jsonl.gz,7,746
../data/raw/26072.jsonl.gz,11,940
../data/raw/26073.jsonl.gz,14,1362
../data/raw/26074.jsonl.gz,7,384
../data/raw/26075.jsonl.gz,6,758
../data/raw/26076.jsonl.gz,1,208
../data/raw/26077.jsonl.gz,1,120
../data/raw/26078.jsonl.gz,4,218
../data/raw/26079.jsonl.gz,1,44
../data/raw/2608.jsonl.gz,8,7
../data/raw/26080.jsonl.gz,3,256
../data/raw/26081.jsonl.gz,4,500
../data/raw/26082.jsonl.gz,3,286
../data/raw/26083.jsonl.gz,4,1198
../data/raw/26084.jsonl.gz,4,168
../data/raw/26085.jsonl.gz,3,7
../data/raw/26086.jsonl.gz,6,504
../data/raw/26087.jsonl.gz,12,1494
../data/raw/26088.jsonl.gz,17,2334
../data/raw/26089.jsonl.gz,5,986
../data/raw/2609.jsonl.gz,7,6
../data/raw/26090.jsonl.gz,11,1564
../data/raw/26091.jsonl.gz,3,416
../data/raw/26092.jsonl.gz,0,0
../data/raw/26093.jsonl.gz,1,26
../data/raw/26094.jsonl.gz,3,106
../data/raw/26095.jsonl.gz,7,386
../data/raw/26096.jsonl.gz,0,0
../data/raw/26097.jsonl.gz,9,1767
../data/raw/26098.jsonl.gz,7,538
../data/raw/26099.jsonl.gz,6,817
../data/raw/261.jsonl.gz,25,0
../data/raw/2610.jsonl.gz,12,8
../data/raw/26100.jsonl.gz,1,12
../data/raw/26101.jsonl.gz,1,150
../data/raw/26102.jsonl.gz,4,252
../data/raw/26103.jsonl.gz,2,218
../data/raw/26104.jsonl.gz,6,720
../data/raw/26105.jsonl.gz,0,0
../data/raw/26106.jsonl.gz,4,456
../data/raw/26107.jsonl.gz,0,0
../data/raw/26108.jsonl.gz,9,460
../data/raw/26109.jsonl.gz,16,2035
../data/raw/2611.jsonl.gz,9,4
../data/raw/26110.jsonl.gz,13,2452
../data/raw/26111.jsonl.gz,0,0
../data/raw/26112.jsonl.gz,2,0
../data/raw/26113.jsonl.gz,3,345
../data/raw/26114.jsonl.gz,7,745
../data/raw/26115.jsonl.gz,9,1729
../data/raw/26116.jsonl.gz,6,930
../data/raw/26117.jsonl.gz,4,648
../data/raw/26118.jsonl.gz,14,1004
../data/raw/26119.jsonl.gz,15,1088
../data/raw/2612.jsonl.gz,12,2
../data/raw/26120.jsonl.gz,26,3280
../data/raw/26121.jsonl.gz,27,3857
../data/raw/26122.jsonl.gz,12,3119
../data/raw/26123.jsonl.gz,10,957
../data/raw/26124.jsonl.gz,17,2292
../data/raw/26125.jsonl.gz,3,134
../data/raw/26126.jsonl.gz,8,645
../data/raw/26127.jsonl.gz,4,526
../data/raw/26128.jsonl.gz,11,969
../data/raw/26129.jsonl.gz,19,1191
../data/raw/2613.jsonl.gz,18,21
../data/raw/26130.jsonl.gz,16,686
../data/raw/26131.jsonl.gz,9,508
../data/raw/26132.jsonl.gz,8,1782
../data/raw/26133.jsonl.gz,14,3695
../data/raw/26134.jsonl.gz,8,856
../data/raw/26135.jsonl.gz,9,5893
../data/raw/26136.jsonl.gz,8,798
../data/raw/26137.jsonl.gz,11,1076
../data/raw/26138.jsonl.gz,11,1308
../data/raw/26139.jsonl.gz,17,2797
../data/raw/2614.jsonl.gz,15,16
../data/raw/26140.jsonl.gz,10,2313
../data/raw/26141.jsonl.gz,10,855
../data/raw/26142.jsonl.gz,13,1480
../data/raw/26143.jsonl.gz,4,298
../data/raw/26144.jsonl.gz,11,1330
../data/raw/26145.jsonl.gz,1,284
../data/raw/26146.jsonl.gz,10,2068
../data/raw/26147.jsonl.gz,4,139
../data/raw/26148.jsonl.gz,7,654
../data/raw/26149.jsonl.gz,14,958
../data/raw/2615.jsonl.gz,19,18
../data/raw/26150.jsonl.gz,14,2328
../data/raw/26151.jsonl.gz,20,2550
../data/raw/26152.jsonl.gz,20,3045
../data/raw/26153.jsonl.gz,11,972
../data/raw/26154.jsonl.gz,23,1884
../data/raw/26155.jsonl.gz,21,3168
../data/raw/26156.jsonl.gz,19,3072
../data/raw/26157.jsonl.gz,13,1296
../data/raw/26158.jsonl.gz,4,272
../data/raw/26159.jsonl.gz,3,158
../data/raw/2616.jsonl.gz,17,8
../data/raw/26160.jsonl.gz,13,1596
../data/raw/26161.jsonl.gz,22,4370
../data/raw/26162.jsonl.gz,18,1942
../data/raw/26163.jsonl.gz,10,3572
../data/raw/26164.jsonl.gz,0,0
../data/raw/26165.jsonl.gz,6,802
../data/raw/26166.jsonl.gz,15,3966
../data/raw/26167.jsonl.gz,19,2629
../data/raw/26168.jsonl.gz,15,2376
../data/raw/26169.jsonl.gz,16,1858
../data/raw/2617.jsonl.gz,11,6
../data/raw/26170.jsonl.gz,24,2956
../data/raw/26171.jsonl.gz,5,362
../data/raw/26172.jsonl.gz,11,1186
../data/raw/26173.jsonl.gz,6,536
../data/raw/26174.jsonl.gz,4,172
../data/raw/26175.jsonl.gz,7,591
../data/raw/26176.jsonl.gz,8,1540
../data/raw/26177.jsonl.gz,10,828
../data/raw/26178.jsonl.gz,1,0
../data/raw/26179.jsonl.gz,0,0
../data/raw/2618.jsonl.gz,13,5
../data/raw/26180.jsonl.gz,17,2346
../data/raw/26181.jsonl.gz,23,4756
../data/raw/26182.jsonl.gz,9,1548
../data/raw/26183.jsonl.gz,7,689
../data/raw/26184.jsonl.gz,8,574
../data/raw/26185.jsonl.gz,10,509
../data/raw/26186.jsonl.gz,9,589
../data/raw/26187.jsonl.gz,7,690
../data/raw/26188.jsonl.gz,2,68
../data/raw/26189.jsonl.gz,6,586
../data/raw/2619.jsonl.gz,15,10
../data/raw/26190.jsonl.gz,2,138
../data/raw/26191.jsonl.gz,4,2976
../data/raw/26192.jsonl.gz,13,928
../data/raw/26193.jsonl.gz,25,1381
../data/raw/26194.jsonl.gz,20,2155
../data/raw/26195.jsonl.gz,39,4527
../data/raw/26196.jsonl.gz,15,1092
../data/raw/26197.jsonl.gz,13,1958
../data/raw/26198.jsonl.gz,6,1421
../data/raw/26199.jsonl.gz,0,0
../data/raw/262.jsonl.gz,22,0
../data/raw/2620.jsonl.gz,9,4
../data/raw/26200.jsonl.gz,1,90
../data/raw/26201.jsonl.gz,1,11
../data/raw/26202.jsonl.gz,0,0
../data/raw/26203.jsonl.gz,1,78
../data/raw/26204.jsonl.gz,11,1312
../data/raw/26205.jsonl.gz,16,2575
../data/raw/26206.jsonl.gz,17,4025
../data/raw/26207.jsonl.gz,18,1814
../data/raw/26208.jsonl.gz,23,2346
../data/raw/26209.jsonl.gz,21,1689
../data/raw/2621.jsonl.gz,10,7
../data/raw/26210.jsonl.gz,0,0
../data/raw/26211.jsonl.gz,5,261
../data/raw/26212.jsonl.gz,4,814
../data/raw/26213.jsonl.gz,8,1234
../data/raw/26214.jsonl.gz,4,616
../data/raw/26215.jsonl.gz,6,876
../data/raw/26216.jsonl.gz,7,295
../data/raw/26217.jsonl.gz,6,561
../data/raw/26218.jsonl.gz,13,1329
../data/raw/26219.jsonl.gz,10,1781
../data/raw/2622.jsonl.gz,7,6
../data/raw/26220.jsonl.gz,0,0
../data/raw/26221.jsonl.gz,8,712
../data/raw/26222.jsonl.gz,18,1976
../data/raw/26223.jsonl.gz,3,254
../data/raw/26224.jsonl.gz,1,227
../data/raw/26225.jsonl.gz,11,1529
../data/raw/26226.jsonl.gz,10,735
../data/raw/26227.jsonl.gz,0,0
../data/raw/26228.jsonl.gz,0,0
../data/raw/26229.jsonl.gz,0,0
../data/raw/2623.jsonl.gz,10,4
../data/raw/26230.jsonl.gz,0,0
../data/raw/26231.jsonl.gz,0,0
../data/raw/26232.jsonl.gz,1,140
../data/raw/26233.jsonl.gz,0,0
../data/raw/26234.jsonl.gz,2,86
../data/raw/26235.jsonl.gz,0,0
../data/raw/26236.jsonl.gz,2,144
../data/raw/26237.jsonl.gz,1,35
../data/raw/26238.jsonl.gz,1,43
../data/raw/26239.jsonl.gz,4,328
../data/raw/2624.jsonl.gz,5,2
../data/raw/26240.jsonl.gz,4,331
../data/raw/26241.jsonl.gz,4,1003
../data/raw/26242.jsonl.gz,6,434
../data/raw/26243.jsonl.gz,8,270
../data/raw/26244.jsonl.gz,4,329
../data/raw/26245.jsonl.gz,5,950
../data/raw/26246.jsonl.gz,5,803
../data/raw/26247.jsonl.gz,6,768
../data/raw/26248.jsonl.gz,3,249
../data/raw/26249.jsonl.gz,6,332
../data/raw/2625.jsonl.gz,11,6
../data/raw/26250.jsonl.gz,10,1564
../data/raw/26251.jsonl.gz,7,412
../data/raw/26252.jsonl.gz,22,2264
../data/raw/26253.jsonl.gz,13,1600
../data/raw/26254.jsonl.gz,4,293
../data/raw/26255.jsonl.gz,2,21
../data/raw/26256.jsonl.gz,26,3893
../data/raw/26257.jsonl.gz,26,2286
../data/raw/26258.jsonl.gz,4,145
../data/raw/26259.jsonl.gz,4,520
../data/raw/2626.jsonl.gz,17,10
../data/raw/26260.jsonl.gz,5,596
../data/raw/26261.jsonl.gz,5,228
../data/raw/26262.jsonl.gz,6,510
../data/raw/26263.jsonl.gz,4,712
../data/raw/26264.jsonl.gz,7,474
../data/raw/26265.jsonl.gz,16,981
../data/raw/26266.jsonl.gz,8,735
../data/raw/26267.jsonl.gz,3,141
../data/raw/26268.jsonl.gz,3,53
../data/raw/26269.jsonl.gz,2,276
../data/raw/2627.jsonl.gz,25,13
../data/raw/26270.jsonl.gz,10,1032
../data/raw/26271.jsonl.gz,1,24
../data/raw/26272.jsonl.gz,5,1254
../data/raw/26273.jsonl.gz,6,643
../data/raw/26274.jsonl.gz,4,418
../data/raw/26275.jsonl.gz,4,130
../data/raw/26276.jsonl.gz,7,434
../data/raw/26277.jsonl.gz,3,162
../data/raw/26278.jsonl.gz,0,0
../data/raw/26279.jsonl.gz,2,102
../data/raw/2628.jsonl.gz,15,6
../data/raw/26280.jsonl.gz,1,12
../data/raw/26281.jsonl.gz,24,2338
../data/raw/26282.jsonl.gz,14,612
../data/raw/26283.jsonl.gz,21,3443
../data/raw/26284.jsonl.gz,1,206
../data/raw/26285.jsonl.gz,6,304
../data/raw/26286.jsonl.gz,3,210
../data/raw/26287.jsonl.gz,2,284
../data/raw/26288.jsonl.gz,2,76
../data/raw/26289.jsonl.gz,11,735
../data/raw/2629.jsonl.gz,19,16
../data/raw/26290.jsonl.gz,20,1480
../data/raw/26291.jsonl.gz,9,1198
../data/raw/26292.jsonl.gz,0,0
../data/raw/26293.jsonl.gz,6,626
../data/raw/26294.jsonl.gz,9,2204
../data/raw/26295.jsonl.gz,4,424
../data/raw/26296.jsonl.gz,32,4588
../data/raw/26297.jsonl.gz,20,1812
../data/raw/26298.jsonl.gz,21,2191
../data/raw/26299.jsonl.gz,18,1880
../data/raw/263.jsonl.gz,13,0
../data/raw/2630.jsonl.gz,15,5
../data/raw/26300.jsonl.gz,8,711
../data/raw/26301.jsonl.gz,4,278
../data/raw/26302.jsonl.gz,3,65
../data/raw/26303.jsonl.gz,0,0
../data/raw/26304.jsonl.gz,4,85
../data/raw/26305.jsonl.gz,1,30
../data/raw/26306.jsonl.gz,0,0
../data/raw/26307.jsonl.gz,4,189
../data/raw/26308.jsonl.gz,4,422
../data/raw/26309.jsonl.gz,8,728
../data/raw/2631.jsonl.gz,16,20
../data/raw/26310.jsonl.gz,23,3010
../data/raw/26311.jsonl.gz,20,2125
../data/raw/26312.jsonl.gz,9,794
../data/raw/26313.jsonl.gz,6,1308
../data/raw/26314.jsonl.gz,6,383
../data/raw/26315.jsonl.gz,3,160
../data/raw/26316.jsonl.gz,15,1188
../data/raw/26317.jsonl.gz,26,2742
../data/raw/26318.jsonl.gz,15,1792
../data/raw/26319.jsonl.gz,16,2232
../data/raw/2632.jsonl.gz,23,36
../data/raw/26320.jsonl.gz,11,1016
../data/raw/26321.jsonl.gz,21,2398
../data/raw/26322.jsonl.gz,6,438
../data/raw/26323.jsonl.gz,4,274
../data/raw/26324.jsonl.gz,10,680
../data/raw/26325.jsonl.gz,7,849
../data/raw/26326.jsonl.gz,12,1037
../data/raw/26327.jsonl.gz,2,74
../data/raw/26328.jsonl.gz,2,292
../data/raw/26329.jsonl.gz,6,213
../data/raw/2633.jsonl.gz,11,6
../data/raw/26330.jsonl.gz,13,1703
../data/raw/26331.jsonl.gz,13,924
../data/raw/26332.jsonl.gz,0,0
../data/raw/26333.jsonl.gz,4,1106
../data/raw/26334.jsonl.gz,1,84
../data/raw/26335.jsonl.gz,3,161
../data/raw/26336.jsonl.gz,5,889
../data/raw/26337.jsonl.gz,11,2106
../data/raw/26338.jsonl.gz,5,529
../data/raw/26339.jsonl.gz,25,2568
../data/raw/2634.jsonl.gz,6,8
../data/raw/26340.jsonl.gz,19,2560
../data/raw/26341.jsonl.gz,30,3077
../data/raw/26342.jsonl.gz,15,1226
../data/raw/26343.jsonl.gz,21,1854
../data/raw/26344.jsonl.gz,24,1968
../data/raw/26345.jsonl.gz,12,1300
../data/raw/26346.jsonl.gz,10,2034
../data/raw/26347.jsonl.gz,7,583
../data/raw/26348.jsonl.gz,2,276
../data/raw/26349.jsonl.gz,1,37
../data/raw/2635.jsonl.gz,0,0
../data/raw/26350.jsonl.gz,0,0
../data/raw/26351.jsonl.gz,0,0
../data/raw/26352.jsonl.gz,1,100
../data/raw/26353.jsonl.gz,0,0
../data/raw/26354.jsonl.gz,0,0
../data/raw/26355.jsonl.gz,0,0
../data/raw/26356.jsonl.gz,1,113
../data/raw/26357.jsonl.gz,0,0
../data/raw/26358.jsonl.gz,0,0
../data/raw/26359.jsonl.gz,0,0
../data/raw/2636.jsonl.gz,5,3
../data/raw/26360.jsonl.gz,0,0
../data/raw/26361.jsonl.gz,3,284
../data/raw/26362.jsonl.gz,1,54
../data/raw/26363.jsonl.gz,1,66
../data/raw/26364.jsonl.gz,0,0
../data/raw/26365.jsonl.gz,1,132
../data/raw/26366.jsonl.gz,9,546
../data/raw/26367.jsonl.gz,3,310
../data/raw/26368.jsonl.gz,9,762
../data/raw/26369.jsonl.gz,11,909
../data/raw/2637.jsonl.gz,3,2
../data/raw/26370.jsonl.gz,7,1097
../data/raw/26371.jsonl.gz,14,1640
../data/raw/26372.jsonl.gz,12,1140
../data/raw/26373.jsonl.gz,9,877
../data/raw/26374.jsonl.gz,9,630
../data/raw/26375.jsonl.gz,2,80
../data/raw/26376.jsonl.gz,2,177
../data/raw/26377.jsonl.gz,1,9
../data/raw/26378.jsonl.gz,1,208
../data/raw/26379.jsonl.gz,3,348
../data/raw/2638.jsonl.gz,12,8
../data/raw/26380.jsonl.gz,1,59
../data/raw/26381.jsonl.gz,6,620
../data/raw/26382.jsonl.gz,1,132
../data/raw/26383.jsonl.gz,4,183
../data/raw/26384.jsonl.gz,2,216
../data/raw/26385.jsonl.gz,5,632
../data/raw/26386.jsonl.gz,7,363
../data/raw/26387.jsonl.gz,11,1727
../data/raw/26388.jsonl.gz,7,341
../data/raw/26389.jsonl.gz,9,792
../data/raw/2639.jsonl.gz,2,0
../data/raw/26390.jsonl.gz,8,1012
../data/raw/26391.jsonl.gz,11,1070
../data/raw/26392.jsonl.gz,3,386
../data/raw/26393.jsonl.gz,11,743
../data/raw/26394.jsonl.gz,5,445
../data/raw/26395.jsonl.gz,18,1367
../data/raw/26396.jsonl.gz,23,1740
../data/raw/26397.jsonl.gz,12,1455
../data/raw/26398.jsonl.gz,2,90
../data/raw/26399.jsonl.gz,5,246
../data/raw/264.jsonl.gz,6,0
../data/raw/2640.jsonl.gz,2,4
../data/raw/26400.jsonl.gz,4,366
../data/raw/26401.jsonl.gz,10,1338
../data/raw/26402.jsonl.gz,9,730
../data/raw/26403.jsonl.gz,12,966
../data/raw/26404.jsonl.gz,4,390
../data/raw/26405.jsonl.gz,8,738
../data/raw/26406.jsonl.gz,9,646
../data/raw/26407.jsonl.gz,6,659
../data/raw/26408.jsonl.gz,0,0
../data/raw/26409.jsonl.gz,11,1470
../data/raw/2641.jsonl.gz,2,8
../data/raw/26410.jsonl.gz,2,550
../data/raw/26411.jsonl.gz,6,554
../data/raw/26412.jsonl.gz,6,682
../data/raw/26413.jsonl.gz,6,672
../data/raw/26414.jsonl.gz,6,510
../data/raw/26415.jsonl.gz,0,0
../data/raw/26416.jsonl.gz,5,302
../data/raw/26417.jsonl.gz,3,246
../data/raw/26418.jsonl.gz,7,564
../data/raw/26419.jsonl.gz,8,702
../data/raw/2642.jsonl.gz,1,0
../data/raw/26420.jsonl.gz,10,1386
../data/raw/26421.jsonl.gz,11,817
../data/raw/26422.jsonl.gz,11,1728
../data/raw/26423.jsonl.gz,5,1426
../data/raw/26424.jsonl.gz,12,1184
../data/raw/26425.jsonl.gz,10,1232
../data/raw/26426.jsonl.gz,16,1917
../data/raw/26427.jsonl.gz,11,1245
../data/raw/26428.jsonl.gz,12,1011
../data/raw/26429.jsonl.gz,5,378
../data/raw/2643.jsonl.gz,1,1
../data/raw/26430.jsonl.gz,10,1122
../data/raw/26431.jsonl.gz,6,369
../data/raw/26432.jsonl.gz,0,0
../data/raw/26433.jsonl.gz,3,195
../data/raw/26434.jsonl.gz,5,2046
../data/raw/26435.jsonl.gz,8,1738
../data/raw/26436.jsonl.gz,9,610
../data/raw/26437.jsonl.gz,11,871
../data/raw/26438.jsonl.gz,18,1346
../data/raw/26439.jsonl.gz,10,977
../data/raw/2644.jsonl.gz,10,17
../data/raw/26440.jsonl.gz,7,966
../data/raw/26441.jsonl.gz,4,258
../data/raw/26442.jsonl.gz,12,755
../data/raw/26443.jsonl.gz,29,3018
../data/raw/26444.jsonl.gz,32,1661
../data/raw/26445.jsonl.gz,33,2263
../data/raw/26446.jsonl.gz,12,1566
../data/raw/26447.jsonl.gz,19,1884
../data/raw/26448.jsonl.gz,4,372
../data/raw/26449.jsonl.gz,2,214
../data/raw/2645.jsonl.gz,6,3
../data/raw/26450.jsonl.gz,8,898
../data/raw/26451.jsonl.gz,7,308
../data/raw/26452.jsonl.gz,16,1602
../data/raw/26453.jsonl.gz,14,1584
../data/raw/26454.jsonl.gz,14,1046
../data/raw/26455.jsonl.gz,17,2580
../data/raw/26456.jsonl.gz,14,1503
../data/raw/26457.jsonl.gz,8,1066
../data/raw/26458.jsonl.gz,2,400
../data/raw/26459.jsonl.gz,5,521
../data/raw/2646.jsonl.gz,17,12
../data/raw/26460.jsonl.gz,4,267
../data/raw/26461.jsonl.gz,3,149
../data/raw/26462.jsonl.gz,2,203
../data/raw/26463.jsonl.gz,2,338
../data/raw/26464.jsonl.gz,8,822
../data/raw/26465.jsonl.gz,11,870
../data/raw/26466.jsonl.gz,17,1413
../data/raw/26467.jsonl.gz,14,2222
../data/raw/26468.jsonl.gz,7,566
../data/raw/26469.jsonl.gz,20,1939
../data/raw/2647.jsonl.gz,5,2
../data/raw/26470.jsonl.gz,10,830
../data/raw/26471.jsonl.gz,4,180
../data/raw/26472.jsonl.gz,2,140
../data/raw/26473.jsonl.gz,2,228
../data/raw/26474.jsonl.gz,3,348
../data/raw/26475.jsonl.gz,4,312
../data/raw/26476.jsonl.gz,4,510
../data/raw/26477.jsonl.gz,4,501
../data/raw/26478.jsonl.gz,3,244
../data/raw/26479.jsonl.gz,9,2149
../data/raw/2648.jsonl.gz,12,6
../data/raw/26480.jsonl.gz,3,100
../data/raw/26481.jsonl.gz,17,2673
../data/raw/26482.jsonl.gz,16,1221
../data/raw/26483.jsonl.gz,3,924
../data/raw/26484.jsonl.gz,2,156
../data/raw/26485.jsonl.gz,8,958
../data/raw/26486.jsonl.gz,8,1269
../data/raw/26487.jsonl.gz,2,118
../data/raw/26488.jsonl.gz,6,1120
../data/raw/26489.jsonl.gz,7,445
../data/raw/2649.jsonl.gz,7,4
